Área Total log,Dormitorios,Baños,Estacionamiento,Zona_num,Municipio_num,Precio Venta log,Precio Cierre log,Codigo
2.4203681286504293,0,0,0,22,3,12.666817923199847,12.661441583166521,1064713
2.4300984132930052,0,0,0,26,8,10.978336380152186,10.978336380152186,1024614
2.5877640352277083,1,0,0,29,8,11.671475026941868,11.671475026941868,1014171
2.837322536806349,0,0,0,4,4,11.440365524765756,11.437673762082719,1022997
2.8936995479888394,0,0,0,17,8,12.62820147278466,12.575499437948935,1087260
3.170525563927154,0,0,0,22,3,11.622685289462678,11.586092280088863,1073886
3.2573270112424533,1,1,0,24,3,13.83727302821889,13.798517998725975,1099951
3.30395199722332,0,0,0,21,8,12.372523086498678,12.369831306243542,1060925
3.332204510175204,0,1,0,21,8,12.307193185180227,12.323498950899207,1105494
3.4011973816621555,1,1,0,20,8,12.02814741073532,11.95646319152566,1034422
3.427189961936409,0,0,1,20,8,12.589976981711247,12.53627886302172,1119230
3.4339872044851463,0,0,0,22,3,11.703223458574953,11.703223458574953,1025247
3.62886402170395,1,1,0,22,3,13.178011874115146,12.82396003700373,1077820
3.641525757730466,1,0,0,22,3,12.139457302623786,12.139457302623786,1001949
3.8607297110405954,0,0,0,22,3,12.559194785729225,12.575499437948935,1122409
3.8649313978942956,3,0,0,7,4,12.133507329024972,12.089993781947333,1082567
3.8891637112820634,0,0,0,18,8,12.619509230160354,12.619509230160354,1015171
3.980615796893758,0,1,0,29,8,12.791358964949923,12.791358964949923,1003056
4.04305126783455,0,0,0,5,4,12.554970929480584,12.554970929480584,1008115
4.07753744390572,1,1,0,31,8,12.42199418075339,12.189084154834614,1108073
4.105614154480332,2,1,0,11,3,12.356649805075568,12.353958025003001,1109076
4.110873864173311,0,1,0,7,4,13.44183622541043,13.086323679453214,1039950
4.143134726391533,3,0,0,26,8,13.0089729301901,13.006281144562495,1072729
4.211831257677767,0,1,0,29,8,13.021395422532626,13.018703636830478,1060107
4.268437915561019,0,1,0,31,8,13.468504434254069,13.354587178190362,1011594
4.30406509320417,2,1,0,31,8,12.807655372286902,12.82396003700373,1064961
4.430816798843313,1,1,0,22,3,13.778308046870455,13.775616258002326,1048086
4.430816798843313,2,0,0,22,3,14.085805598219407,14.002613167290194,1069409
4.454347296253507,0,2,0,24,3,12.615931420665042,12.613239637944666,1050948
4.51085950651685,1,1,0,31,8,13.296654442607135,13.262214011498434,1077093
4.513822146528786,1,1,0,30,8,13.527829818844937,13.491788096429806,1094490
4.553876891600541,1,1,0,31,8,13.61510771551519,13.589426437411051,1049776
4.795790545596741,6,0,0,27,8,13.373839348192098,13.229424246641315,1089879
4.87862655117589,0,1,0,22,3,13.373279281840711,13.373279281840711,1003174
4.879006851617819,2,2,0,24,3,13.163123289997541,13.160431503507352,1086965
4.879006851617819,2,2,0,24,3,13.163123289997541,13.160431503507352,1083104
4.879006851617819,2,2,0,24,3,13.232116033476537,13.232116033476537,1058756
4.990432586778736,0,2,0,21,8,13.417121852952045,13.348687465445051,1090521
4.991792206294776,0,0,0,31,8,14.506576073361938,14.506576073361938,1011319
5.0689042022202315,3,2,1,20,8,13.78216161219451,13.66120603297012,1080018
5.081404364984463,21,8,0,5,4,15.12454610361766,15.038762617356918,1093128
5.099866427824199,5,3,0,24,3,14.043642446809107,14.032918492028548,1067368
5.135798437050262,4,3,1,17,8,13.422839752586754,13.377844003905494,1103973
5.169119428076355,0,0,0,3,4,13.0089729301901,12.740578662448174,1066953
5.176149732573829,0,2,0,34,6,13.417121852952045,13.366283199517072,1107963
5.228699299667167,0,0,0,7,4,14.19394767861579,14.076721080204011,1084733
5.303304908059076,12,6,0,22,3,14.210441037884157,13.517105869857504,1099350
5.41169069371572,10,10,0,23,3,12.979764715341684,13.030973702368074,1093152
5.53338948872752,0,0,0,8,5,14.531397714252142,14.392573821048632,1072796
5.552959584921617,0,0,0,34,6,14.17765123751873,14.17765123751873,1001475
5.602118820879701,5,1,0,23,3,14.067708706760266,14.062332353913055,1097223
5.655991810819852,4,4,2,20,8,14.89677354746422,14.89677354746422,1015159
5.656236536116929,6,2,0,43,7,14.123584054925365,14.123584054925365,1018224
5.683579767338681,0,2,0,31,8,13.782213306421104,13.798517998725975,1118822
5.707110264748875,0,2,6,20,8,14.618409050511913,15.043161118624718,1054125
5.834810737062605,0,0,0,32,6,13.280906112307324,13.280906112307324,210551
5.8888779583328805,8,5,0,24,3,14.9239084774546,14.940213181141203,1103447
5.942799375126701,0,0,0,29,8,13.70480355304804,13.699427202033586,1060919
6.042632833682381,8,1,2,23,3,14.522265235172892,14.453198409833005,1078282
6.111467339502679,0,0,0,24,3,14.7170940668926,14.695759933170738,1037843
6.117568423903708,0,0,0,24,3,14.69845172372172,14.615717260053824,1042552
6.171700597410915,3,1,4,22,3,14.52904891807973,14.52904891807973,1011381
6.171700597410915,2,0,4,22,3,14.547398047840515,14.547398047840515,1034951
6.275063294122127,5,4,1,34,6,13.873969070753658,13.853577721419478,1033628
6.398594934535208,0,0,0,17,8,15.580241526037272,15.596546232292951,1083245
6.933423025730715,4,2,0,14,5,14.7725596663351,14.664507402831061,1043731
7.091742115095153,0,7,0,5,4,15.4513179202135,15.448626129072842,1058700
7.496097345175956,5,3,0,24,3,16.209945395812422,16.209945395812422,211152
